"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages"
"PUC_GO_ed75afb9fde93c062d6515fdf4e874c2";"Escalonamento Da Produção Para Sistema De Manufatura Job Shop Com Parâmetros Inteligentes";"primary[Martins, Dayvid Wesley Pereira(http://lattes.cnpq.br/7809391631618989)]";"Scheduling, Aplicativo web, Benchmark sets, Algoritmo genético, Otimização heurística.";"PUC_GO";"masterThesis";"openAccess";"2018";"http://tede2.pucgoias.edu.br:8080/handle/tede/4117";"masterThesis";"por"
"PUC_GO_b388da44504dfd5ec59619c72935bff0";"Plataforma Web Hybroo: ambiente experimental voltado à hibridização de algoritmos de otimização";"primary[Ancioto Junior, Edgar Marcos(http://lattes.cnpq.br/7117015785768463)]";"Ambiente Web experimental; CVRP; TSP; Hibridização de metaheurísticas; Otimização não linear";"PUC_GO";"masterThesis";"openAccess";"2019";"http://tede2.pucgoias.edu.br:8080/handle/tede/4361";"masterThesis";"por"
"UPM_3cb6009b971eb3c849dabc2554d1d91c";"Novo cronômetro estelar a partir da análise de curvas de luz TESS de estrelas gêmeas solares";"primary[Ponte, Geisa Teixeira da(http://lattes.cnpq.br/2007217451703689)]";"estrelas|atividade|tipo solar|técnicas|fotometria";"MACKENZIE";"masterThesis";"openAccess";"2020";"https://dspace.mackenzie.br/handle/10899/28426";"masterThesis";"por"
"UCPe_2b2da707388010da19d6d8e62b58470e";"O efeito moderador do temperamento na relação entre trauma na infância e níveis séricos de Interleucina-1β em jovens adultos";"primary[BOCK, Bertha Cristina Bueno(http://lattes.cnpq.br/1845488134243616)]";"citocinas; interleucina-1β; sistema imunológico inato; inflamação; estresse precoce; trauma na infância; temperamento; emoções";"UCPEL";"masterThesis";"openAccess";"2019";"http://tede.ucpel.edu.br:8080/jspui/handle/jspui/822";"masterThesis";"por"
"UCPe_4565eae37fd79e04a2c92645ded186c5";"Sistema embarcado para contagem de células do Ttpo fibroblastos NIH/3T3 por processamento digital de imagens da câmara de Neubauer";"primary[MUNIZ, Augusto da Rosa(NA)]";"Palavras-chavcontagem de células; processamento digital de imagens; sistemas embarcados; câmara de Neubauer";"UCPEL";"masterThesis";"openAccess";"2020";"http://tede.ucpel.edu.br:8080/jspui/handle/jspui/882";"masterThesis";"por"
"UCPe_3fb410fb5252690c416265072b3d6ef8";"Avaliação da interação entre trauma na infância e a variante rs110402 no gene do CRHR1 com o transtorno depressivo.";"primary[Duarte, Malu Ribeiro(NA)]";"trauma na infância; gene CRHR1; polimorfismo; depressão; rs110402; transtorno depressivo; variante genética";"UCPEL";"masterThesis";"openAccess";"2021";"http://tede.ucpel.edu.br:8080/jspui/handle/jspui/946";"masterThesis";"por"
"UFMG_5e178eba7319cce9107e3cbbc56aad25";"PyAutoFEP: uma ferramenta de automação para cálculos de FEP para o programa GROMACS integrando técnicas de amostragem estendida";"primary[Luan Carvalho Martins(http://lattes.cnpq.br/0403252338206040)]";"Perturbações de energia livre|Dinâmicas Moleculares|Ligantes|Descoberta de fármacos de pequenas moléculas|FEP";"UFMG";"doctoralThesis";"openAccess";"2021";"http://hdl.handle.net/1843/37822";"doctoralThesis";"por"
"UFMG_565b3041b52e475cf6c364ffbf286b55";"Análise de assuntos assistida por computador: proposta metodológica de um modelo de inteligência aumentada";"primary[Heber Tormentino de Sousa(http://lattes.cnpq.br/4359382382319224)]";"Análise de assuntos|Indexação de assuntos|Organização do conhecimento|Inteligência artificial|Inteligência aumentada";"UFMG";"doctoralThesis";"openAccess";"2022";"http://hdl.handle.net/1843/49129|https://orcid.org/0000-0003-3814-6825";"doctoralThesis";"por"
"UFMG_60569513dd1dca0f170aa7f4e7958fe6";"Método automatizado para análise do autoarquivamento na Ciência da Informação: ELIScript";"primary[Sarah Rúbia de Oliveira Santos(http://lattes.cnpq.br/2150772913464368)]";"ELIScript|Autoarquivamento|E-prints in Library and Information Science|Movimento de Acesso Aberto|Bibliometria";"UFMG";"masterThesis";"openAccess";"2021";"http://hdl.handle.net/1843/36664|https://orcid.org/0000-0003-1118-3482";"masterThesis";"por"
"UFMG_9c30bd3d45a8b7c9c19afb294105ab0a";"Padrão informacional de stanzas de pacientes com esquizofrenia";"primary[José Carlos da Costa Júnior(http://lattes.cnpq.br/3336031546876937)]";"Esquizofrenia|Padrão informacional|Teoria da Língua em Ato|Comparação entre corpora orais|Processamento de linguagem natural - PLN";"UFMG";"doctoralThesis";"openAccess";"2022";"http://hdl.handle.net/1843/44004";"doctoralThesis";"por"
"UFMG_f99076e6da09ee6126cca324b337b7d8";"Unidades fraseológicas da língua inglesa: uma análise comparativa diacrônica e diatópica";"primary[Tauani Chaves Lavarini de Freitas(http://lattes.cnpq.br/6289403530655431)]";"Expressões idiomáticas|Unidades fraseológicas|Variação linguística|Diatopia|Diacronia|Língua inglesa";"UFMG";"masterThesis";"openAccess";"2022";"http://hdl.handle.net/1843/48213";"masterThesis";"por"
"FURG_64f2f8ac166f139f7d12df8856dcd1e3";"Simulador de veículos subaquáticos não tripulados e estruturas do tipo cabo";"primary[Scholl, Marcos Vinicius(NA)]";"Veículos subaquáticos remotamente operados|Estruturas subaquáticas|Cabos subaquáticos|Softwares|Simulação gráfica|Modelagem dinâmica|Modelagem cinemática|Geometria e modelagem computacional|Underwater remotely operated vehicles|Cable-like underwater structures|Graphical simulation|Software|Kinematic modeling|Dynamic modeling|Computational modeling";"FURG";"masterThesis";"openAccess";"2017";"http://repositorio.furg.br/handle/1/8957";"masterThesis";"por"
"UFPL_f52866684398181a5a7aa93eb7ec0330";"Square: uma plataforma gráfica e intuitiva para anotação de genomas bacterianos";"primary[Eslabão, Marcus Redü(NA)]";"Biotecnologia|Anotação genômica|Genômica|Sequenciamento de DNA|Genome annotation|Genomics|DNA sequencing";"UFPEL";"doctoralThesis";"openAccess";"2016";"http://repositorio.ufpel.edu.br:8080/handle/prefix/3731";"doctoralThesis";"por"
"UFPL_e4e2d0b9294a39ddb256960297db070c";"ARCH E: sistema de apoio à tomada de decisão em projeto de arquitetura com ênfase em eficiência energética.";"primary[Riemke, Eduardo Mattar(NA)]";"Arquitetura e Urbanismo|Arquitetura bioclimática|Eficiência energética|Sistema de apoio à decisão|Projeto de arquitetura|Architecture and Urbanism|Bioclimatic architecture|Energy efficiency|Decision support system|Architectural design";"UFPEL";"masterThesis";"openAccess";"2017";"http://guaiaca.ufpel.edu.br:8080/handle/prefix/5241";"masterThesis";"por"
"UFPL_71c571516a41ce44da4384829745acba";"Extensão intervalar para as variáveis aleatórias com distribuições uniforme, normal, gama, exponencial e pareto";"primary[Finger, Alice Fonseca(NA)]";"Computação|Aritmética intervalar|Estatística intervalar|Complexidade computacional|Qualidade do intervalo|Interval arithmetic|Statistical interval|Computational complexity|Quality of the interval";"UFPEL";"masterThesis";"openAccess";"2014";"http://guaiaca.ufpel.edu.br:8080/handle/prefix/6686";"masterThesis";"por"
"UFPL_f65ed7f726a20e70dbbb198067d2ea22";"A Model for Software Measurement Aiming to Guide Evaluations and Comparisons between Programming Tools to Implement GPU Applications";"primary[Di Domenico, Daniel(NA)]";"GPU|Programming tool|Software measurement|NPB|Ferramenta de programação|Métrica de software";"UFPEL";"doctoralThesis";"openAccess";"2022";"http://guaiaca.ufpel.edu.br:8080/handle/prefix/8849";"doctoralThesis";"eng"
"UFVJM-2_f6d013296d691b4bce1102389be4e40e";"Aplica??o de minera??o de textos e an?lise de sentimentos a postagens do Twitter acerca das vacinas contra a Covid-19";"primary[Farias, Franciele Leal(NA)]";"";"UFVJM";"masterThesis";"openAccess";"2022";"http://acervo.ufvjm.edu.br/jspui/handle/1/3104";"masterThesis";"por"
"UNB_1a57212ff42744d79771eaddb5f5a26b";"Correção de artefatos laterais em algoritmo para escâner de mesa para avaliação de filmes radiocrômicos";"primary[Santos, Gilvan Lopes dos(NA)]";"";"UNB";"masterThesis";"openAccess";"2017";"http://repositorio.unb.br/handle/10482/25224";"masterThesis";"por"
"SCAR_c27507897a73271d02b454ac59c22b5f";"Previsão de viscosidade e temperatura liquidus de vidros óxidos via redes neurais artificiais";"primary[Bessa, Graziela Pentean(NA)]";"Redes neurais artificiais|Vidros|Temperatura liquidus|Viscosidade|Previsão";"UFSCAR";"masterThesis";"openAccess";"2020";"https://repositorio.ufscar.br/handle/ufscar/13306";"masterThesis";"por"
"UFEI_f6ddff960859c6ecdf1d7ffeeca56935";"Espaço de parâmetros de dois circuitos de Chua sincronizados.";"primary[SOUZA, João Paulo Araújo(NA)]";"";"UNIFEI";"masterThesis";"openAccess";"2018";"https://repositorio.unifei.edu.br/jspui/handle/123456789/1085";"masterThesis";"por"
"UFEI_851fbf544d25c45337f03bd50b883fa1";"Análise dos espaços de parâmetros do circuito de Chua experimental.";"primary[SOUSA, Francisco Felipe Gomes de(NA)]";"";"UNIFEI";"doctoralThesis";"openAccess";"2016";"https://repositorio.unifei.edu.br/jspui/handle/123456789/514";"doctoralThesis";"por"
"UFRRJ-1_8aeb8ccfa2bdf00123d251dca74dbdc2";"Modelo 0D zona ?nica para motores a combust?oiInterna alternativos HCCI";"primary[Lisboa, Antonio Chicharo Prata(http://lattes.cnpq.br/3530450218690116)]";"Cin?tica Qu?mica|Modelo Zero Dimensional|Motor HCCI";"UFRRJ";"masterThesis";"openAccess";"2018";"https://tede.ufrrj.br/jspui/handle/jspui/4504";"masterThesis";"por"
"UFRJ_966c55d110a9d9e543f9c38953fc3392";"Modelagem de fratura através do método de campo de fase visando aplicações em géis poliméricos";"primary[Aguiar, Thiago Barreto de(NA)]";"Modelagem de fratura|Géis poliméricos";"UFRJ";"masterThesis";"openAccess";"2018";"http://hdl.handle.net/11422/12094";"masterThesis";"por"
"UFPE_d2501de847ff407aa8ed67127056ce44";"Modelagem Automática de Escoamentos em Meios Porosos via Método dos Elementos finitos";"primary[Luna, Bruno Gustavo Borges(NA)]";"Escoamentos em meios porosos|Métodos dos elementos finitos|Modelagem automática";"UFPE";"masterThesis";"openAccess";"2012";"https://repositorio.ufpe.br/handle/123456789/11459";"masterThesis";"por"
"UFPE_6799af5e936b7558af39da81c326ff56";"The inverse problem of history matching, a probabilistic framework for reservoir characterization and real time updating";"primary[MENDES, Júlio Hoffimann(NA)]";"Simulação de Reservatórios|Ajuste ao Histórico";"UFPE";"masterThesis";"openAccess";"2014";"https://repositorio.ufpe.br/handle/123456789/10827";"masterThesis";"por"
"UFPE_b446489527cd135ddde4c3155b4133fe";"Desenvolvimento de ferramentas computacionais para modelagem e análise automática de defeitos de corrosão em dutos";"primary[CABRAL, Hélder Lima Dias(NA)]";"Elementos Finitos|Defeitos de Corrosão|Dutos|Modelagem Automática|PATRAN|Interface Gráfica";"UFPE";"masterThesis";"openAccess";"2007";"https://repositorio.ufpe.br/handle/123456789/5696";"masterThesis";"por"
"UFPE_d56f6e7385fdca785b8b947ebc8be89e";"O discurso de desenvolvedores na [re]articulação no campo da inovação de bens simbólicos: um estudo na comunidade de software livre PUG-PE";"primary[Fernandes, Nelson da Cruz Monteiro(NA)]";"Teoria do discurso|Bens Simbólicos|Inovação|Comunidades|Software Livre";"UFPE";"doctoralThesis";"openAccess";"2013";"https://repositorio.ufpe.br/handle/123456789/11053";"doctoralThesis";"por"
"LNCC_d32b614c174c98c75d408827049946c5";"Modelagem do impacto da adesão à terapia anti-retroviral na dinâmica populacional de variantes de HIV-1";"primary[Carvalho, Chandra Mara(http://lattes.cnpq.br/3183177583039130)]";"HIV (Vírus) -- Modelos matemáticos|HIV (Vírus) -- Prevenção|Epidemiologia matemática";"LNCC";"masterThesis";"openAccess";"2008";"https://tede.lncc.br/handle/tede/90";"masterThesis";"por"
"URPE_e7b2f41ee696b18852f7c6d4439b669d";"Estatística da propagação e difusão de luz em vapores atômicos ressonantes";"primary[PINTO, Sebastião da Silva(http://lattes.cnpq.br/1248137770390064)]";"Propagação da luz|Vapor atômico|Óptica não linear|Estatística de Speckles";"UFRPE";"masterThesis";"openAccess";"2021";"http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/8597";"masterThesis";"por"
"UFEI_ec93ec73e41df7a5cc2333a927f60ac6";"Proposta de redução do tempo computacional em problemas de otimização via Simulação a Eventos Discretos integrando Metaheurísticas, aprendizagem de máquina e paralelismo.";"primary[SOUZA JUNIOR, Wilson Trigueiro de(NA)]";"";"UNIFEI";"doctoralThesis";"openAccess";"2019";"https://repositorio.unifei.edu.br/jspui/handle/123456789/1996";"doctoralThesis";"por"
"UNIL_bc2b4148f2bcfa8411feeb7dfe57918f";"Desenvolvimento de um Software para Avaliação do Potencial Energético em Pequenos Cursos d’água";"primary[Araujo, Marcos Aurélio de(NA)]";"central hidrelétrica|projeto hidrelétrico|engenharia de software|sistema computacional|avaliação do potencial energético";"UNILA";"masterThesis";"openAccess";"2022";"http://dspace.unila.edu.br/123456789/7027";"masterThesis";"por"
"UFAM_e1cf38ea9f73c4c5ae9e9b1286747433";"Comportamento relaxador da hexaferrita de b??rio modificadas com ??ons de La 3+ e Al 3+";"primary[Catique, Lu?? da Costa(http://lattes.cnpq.br/2410599984009422)]";"Condutividade el??trica|Rietveld, M??todo de";"UFAM";"masterThesis";"openAccess";"2019";"https://tede.ufam.edu.br/handle/tede/7564";"masterThesis";"por"
"UFMG_87cd4a96862f4aa05f55dea0d0334571";"Desenvolvimento de módulo de recursos lexicogramaticais baseado em regras para realização superficial em tarefas de geração de língua natural em português brasileiro";"primary[André Luiz Rosa Teixeira(http://lattes.cnpq.br/2791102321157735)]";"Processamento de Língua Natural (PLN)|Geração de Língua Natural (GLN)|Estudos Multilíngues|Linguística Sistêmico-Funcional";"UFMG";"doctoralThesis";"openAccess";"2022";"http://hdl.handle.net/1843/44448";"doctoralThesis";"por"
"UFSP_4393a64706357d2662168140f8bd9b65";"Aplicação de redes complexas no desenvolvimento de metodologia para análise de resiliência e sustentabilidade de cadeia de suprimentos";"primary[Misquita e Silva, Giovanna Gonçalves de [UNIFESP](NA)]";"Redes complexas|Cadeia de Suprimentos|Sustentabilidade|Grafos|Resiliência";"UNIFESP";"masterThesis";"openAccess";"2022";"https://repositorio.unifesp.br/11600/65715";"masterThesis";"por"
"UFSP_fe176136d0cf51f7a9032018dd4907e3";"PCA statistical method for classification of sensors";"primary[Paula, Jessica Fernandes de [UNIFESP](NA)]";"PCA|HIV|HCV|sensor|antibody|antigen|statistics";"UNIFESP";"masterThesis";"openAccess";"2022";"https://repositorio.unifesp.br/11600/67178";"masterThesis";"eng"
"UFRRJ-1_0d661a562d38d1524e79fd46c2f2a5c7";"Imaginar e criar: o uso da linguagem de computa??o numa perspectiva inclusiva";"primary[Oliveira, Mariana Corr?a Pitanga de(http://lattes.cnpq.br/5061203356451342)]";"Educa??o Especial|Educa??o Inclusiva|Linguagem de computa??o|Processos psicol?gicos superiores|Imagina??o e cria??o";"UFRRJ";"doctoralThesis";"openAccess";"2020";"https://tede.ufrrj.br/jspui/handle/jspui/6282";"doctoralThesis";"por"
"UFRRJ-1_bdcf1d9a9ef6d05b3b947771833c8b9f";"Aspectos imunoparasitol?gicos da infec??o experimental por Sarcocystis cruzi (Hasselmann, 1926) Wenyon, 1926 (Apicomplexa: Sarcocystidae) em bovinos";"primary[Pires, Pedro Paulo(http://lattes.cnpq.br/0593414319480487)]";"Medicina Veterin?ria";"UFRRJ";"masterThesis";"openAccess";"1987";"https://tede.ufrrj.br/jspui/handle/jspui/4100";"masterThesis";"por"
"UFPA_38e97828007026b8afec89807d8eef58";"Desenvolvimento de uma ferramenta computacional para otimização de cálculo luminotécnico de interiores baseado em algoritmo genético";"primary[MONTEIRO, Ana Laura Pinheiro Ruivo(http://lattes.cnpq.br/4820484329073176)]";"Algoritmo genético|Cálculo luminotécnico|Ferramenta computacional|Retorno financeiro|DIALux";"UFPA";"masterThesis";"openAccess";"2019";"http://repositorio.ufpa.br/jspui/handle/2011/12076";"masterThesis";"por"
"URGS_1a9dee41fd40efe44202b6620f5ef72a";"Dá um like, se inscreve no canal e compartilha o vídeo : um estudo sociológico sobre o trabalho e as novas tecnologias digitais no Youtube Brasil";"primary[Hertzog, Lucas(NA)]";"YouTube (Empresa)|Influenciador digital|Autoexposição|Economia digital";"UFRGS";"doctoralThesis";"openAccess";"2019";"http://hdl.handle.net/10183/197554";"doctoralThesis";"por"
"UFRRJ-1_73a7ab5fdffb535e63baa10e4454dec0";"Doen?a de Dalmeny: aspectos parasitol?gicos, epidemiol?gicos e patol?gicos na infec??o experimental por Sarcocystis cruzi (Hasselmann, 1926) em bezerros";"primary[Botelho, Gilberto Garcia(http://lattes.cnpq.br/0933716697493849)]";"Medicina Veterin?ria";"UFRRJ";"doctoralThesis";"openAccess";"1985";"https://tede.ufrrj.br/jspui/handle/jspui/3967";"doctoralThesis";"por"
